,Day,Hour,Minute,Disco,Backup,PV(kW),Battery_state,Battery_percent,Total_load_demand(kW),Price_multiplier,Additional_charge_multiplier
563,1,09,23,POWER ON,BACKUP OFFLINE,19.223362260000002,IDLING,100,45.373,0,0
564,1,09,24,POWER ON,BACKUP OFFLINE,19.223362260000002,IDLING,100,43.86,0,0
565,1,09,25,POWER ON,BACKUP OFFLINE,19.223362260000002,IDLING,100,57.358000000000004,0,0
566,1,09,26,POWER ON,BACKUP OFFLINE,19.223362260000002,IDLING,100,44.96300000000001,0,0
567,1,09,27,POWER ON,BACKUP OFFLINE,19.223362260000002,IDLING,100,48.07,0,0
568,1,09,28,POWER ON,BACKUP OFFLINE,19.223362260000002,IDLING,100,37.803999999999995,0,0
569,1,09,29,POWER ON,BACKUP OFFLINE,19.223362260000002,IDLING,100,35.19499999999999,0,0
570,1,09,30,POWER ON,BACKUP OFFLINE,32.108910687500014,IDLING,100,32.696,0,0
571,1,09,31,POWER ON,BACKUP OFFLINE,32.108910687500014,IDLING,100,32.438,0,0
572,1,09,32,POWER ON,BACKUP OFFLINE,32.108910687500014,IDLING,100,27.911000000000005,0,0
573,1,09,33,POWER ON,BACKUP OFFLINE,32.108910687500014,IDLING,100,23.770000000000003,0,0
574,1,09,34,POWER ON,BACKUP OFFLINE,32.108910687500014,IDLING,100,24.135,0,0
575,1,09,35,POWER ON,BACKUP OFFLINE,32.108910687500014,IDLING,100,21.930000000000003,0,0
576,1,09,36,POWER ON,BACKUP OFFLINE,32.108910687500014,IDLING,100,22.062000000000005,0,0
577,1,09,37,POWER ON,BACKUP OFFLINE,32.108910687500014,IDLING,100,19.165000000000003,0,0
578,1,09,38,POWER ON,BACKUP OFFLINE,32.108910687500014,IDLING,100,19.498,0,0
579,1,09,39,POWER ON,BACKUP OFFLINE,32.108910687500014,IDLING,100,21.672000000000004,0,0
580,1,09,40,POWER ON,BACKUP OFFLINE,32.108910687500014,IDLING,100,23.32,0,0
581,1,09,41,POWER ON,BACKUP OFFLINE,32.108910687500014,IDLING,100,23.489,0,0
582,1,09,42,POWER ON,BACKUP OFFLINE,32.108910687500014,IDLING,100,26.317999999999994,0,0
583,1,09,43,POWER ON,BACKUP OFFLINE,32.108910687500014,IDLING,100,26.525,0,0
584,1,09,44,POWER ON,BACKUP OFFLINE,32.108910687500014,IDLING,100,26.627000000000002,0,0
585,1,09,45,POWER ON,BACKUP OFFLINE,32.108910687500014,IDLING,100,27.492999999999995,0,0
586,1,09,46,POWER ON,BACKUP OFFLINE,32.108910687500014,IDLING,100,28.826999999999998,0,0
587,1,09,47,POWER ON,BACKUP OFFLINE,32.108910687500014,IDLING,100,32.638,0,0
588,1,09,48,POWER ON,BACKUP OFFLINE,32.108910687500014,IDLING,100,30.531000000000002,0,0
589,1,09,49,POWER ON,BACKUP OFFLINE,32.108910687500014,IDLING,100,29.241,0,0
590,1,09,50,POWER ON,BACKUP OFFLINE,32.108910687500014,IDLING,100,29.42499999999999,0,0
591,1,09,51,POWER ON,BACKUP OFFLINE,32.108910687500014,IDLING,100,29.453999999999994,0,0
592,1,09,52,POWER ON,BACKUP OFFLINE,32.108910687500014,IDLING,100,29.51199999999999,0,0
593,1,09,53,POWER ON,BACKUP OFFLINE,32.108910687500014,IDLING,100,41.671000000000014,0,0
594,1,09,54,POWER ON,BACKUP OFFLINE,32.108910687500014,IDLING,100,43.262000000000015,0,0
595,1,09,55,POWER ON,BACKUP OFFLINE,32.108910687500014,IDLING,100,43.20900000000002,0,0
596,1,09,56,POWER ON,BACKUP OFFLINE,32.108910687500014,IDLING,100,33.047,0,0
597,1,09,57,POWER ON,BACKUP OFFLINE,32.108910687500014,IDLING,100,30.759000000000004,0,0
598,1,09,58,POWER ON,BACKUP OFFLINE,32.108910687500014,IDLING,100,33.59,0,0
599,1,09,59,POWER ON,BACKUP OFFLINE,32.108910687500014,IDLING,100,29.202000000000005,0,0
600,1,10,00,POWER ON,BACKUP OFFLINE,32.108910687500014,IDLING,100,26.67000000000001,0,0
601,1,10,01,POWER ON,BACKUP OFFLINE,32.108910687500014,IDLING,100,25.008000000000006,0,0
602,1,10,02,POWER ON,BACKUP OFFLINE,32.108910687500014,IDLING,100,21.222,0,0
603,1,10,03,POWER ON,BACKUP OFFLINE,32.108910687500014,IDLING,100,21.222,0,0
604,1,10,04,POWER ON,BACKUP OFFLINE,32.108910687500014,IDLING,100,23.196000000000005,0,0
605,1,10,05,POWER ON,BACKUP OFFLINE,32.108910687500014,IDLING,100,20.396,0,0
606,1,10,06,POWER ON,BACKUP OFFLINE,32.108910687500014,IDLING,100,22.115999999999993,0,0
607,1,10,07,POWER ON,BACKUP OFFLINE,32.108910687500014,IDLING,100,22.458999999999996,0,0
608,1,10,08,POWER ON,BACKUP OFFLINE,32.108910687500014,IDLING,100,22.792,0,0
609,1,10,09,POWER ON,BACKUP OFFLINE,32.108910687500014,IDLING,100,22.871000000000002,0,0
610,1,10,10,POWER ON,BACKUP OFFLINE,32.108910687500014,IDLING,100,23.386,0,0
611,1,10,11,POWER ON,BACKUP OFFLINE,32.108910687500014,IDLING,100,23.688,0,0
612,1,10,12,POWER ON,BACKUP OFFLINE,32.108910687500014,IDLING,100,23.923000000000002,0,0
613,1,10,13,POWER ON,BACKUP OFFLINE,32.108910687500014,IDLING,100,22.272999999999996,0,0
614,1,10,14,POWER ON,BACKUP OFFLINE,32.108910687500014,IDLING,100,19.772,0,0
615,1,10,15,POWER ON,BACKUP OFFLINE,32.108910687500014,IDLING,100,19.451000000000004,0,0
616,1,10,16,POWER ON,BACKUP OFFLINE,32.108910687500014,IDLING,100,22.445,0,0
617,1,10,17,POWER ON,BACKUP OFFLINE,32.108910687500014,IDLING,100,24.201,0,0
618,1,10,18,POWER ON,BACKUP OFFLINE,32.108910687500014,IDLING,100,26.309000000000005,0,0
619,1,10,19,POWER ON,BACKUP OFFLINE,32.108910687500014,IDLING,100,36.349000000000004,0,0
620,1,10,20,POWER ON,BACKUP OFFLINE,32.108910687500014,IDLING,100,34.453,0,0
621,1,10,21,POWER ON,BACKUP OFFLINE,32.108910687500014,IDLING,100,34.563,0,0
622,1,10,22,POWER ON,BACKUP OFFLINE,32.108910687500014,IDLING,100,26.652000000000008,0,0
623,1,10,23,POWER ON,BACKUP OFFLINE,32.108910687500014,IDLING,100,26.672000000000008,0,0
624,1,10,24,POWER ON,BACKUP OFFLINE,32.108910687500014,IDLING,100,26.77200000000001,0,0
625,1,10,25,POWER ON,BACKUP OFFLINE,32.108910687500014,IDLING,100,22.805000000000003,0,0
626,1,10,26,POWER ON,BACKUP OFFLINE,32.108910687500014,IDLING,100,22.853000000000005,0,0
627,1,10,27,POWER ON,BACKUP OFFLINE,32.108910687500014,IDLING,100,23.287,0,0
628,1,10,28,POWER ON,BACKUP OFFLINE,32.108910687500014,IDLING,100,23.207,0,0
629,1,10,29,POWER ON,BACKUP OFFLINE,32.108910687500014,IDLING,100,25.203999999999994,0,0
630,1,10,30,POWER ON,BACKUP OFFLINE,32.108910687500014,IDLING,100,24.644999999999996,0,0
631,1,10,31,POWER ON,BACKUP OFFLINE,51.23516753999999,IDLING,100,24.107,0,0
632,1,10,32,POWER ON,BACKUP OFFLINE,51.23516753999999,IDLING,100,22.053999999999995,0,0
633,1,10,33,POWER ON,BACKUP OFFLINE,51.23516753999999,IDLING,100,22.32999999999999,0,0
634,1,10,34,POWER ON,BACKUP OFFLINE,51.23516753999999,IDLING,100,22.045999999999996,0,0
635,1,10,35,POWER ON,BACKUP OFFLINE,51.23516753999999,IDLING,100,21.461999999999993,0,0
636,1,10,36,POWER ON,BACKUP OFFLINE,51.23516753999999,IDLING,100,16.471,0,0
637,1,10,37,POWER ON,BACKUP OFFLINE,51.23516753999999,IDLING,100,20.034999999999993,0,0
638,1,10,38,POWER ON,BACKUP OFFLINE,51.23516753999999,IDLING,100,17.584,0,0
639,1,10,39,POWER ON,BACKUP OFFLINE,51.23516753999999,IDLING,100,20.724999999999998,0,0
640,1,10,40,POWER ON,BACKUP OFFLINE,51.23516753999999,IDLING,100,18.372999999999998,0,0
641,1,10,41,POWER ON,BACKUP OFFLINE,51.23516753999999,IDLING,100,16.58,0,0
642,1,10,42,POWER ON,BACKUP OFFLINE,51.23516753999999,IDLING,100,17.917,0,0
643,1,10,43,POWER ON,BACKUP OFFLINE,51.23516753999999,IDLING,100,28.703,0,0
644,1,10,44,POWER ON,BACKUP OFFLINE,51.23516753999999,IDLING,100,28.883999999999997,0,0
645,1,10,45,POWER ON,BACKUP OFFLINE,51.23516753999999,IDLING,100,25.006,0,0
646,1,10,46,POWER ON,BACKUP OFFLINE,51.23516753999999,IDLING,100,18.026,0,0
647,1,10,47,POWER ON,BACKUP OFFLINE,51.23516753999999,IDLING,100,17.964,0,0
648,1,10,48,POWER ON,BACKUP OFFLINE,51.23516753999999,IDLING,100,17.722999999999995,0,0
649,1,10,49,POWER ON,BACKUP OFFLINE,51.23516753999999,IDLING,100,17.711999999999996,0,0
650,1,10,50,POWER ON,BACKUP OFFLINE,51.23516753999999,IDLING,100,15.05,0,0
651,1,10,51,POWER ON,BACKUP OFFLINE,51.23516753999999,IDLING,100,15.293000000000001,0,0
652,1,10,52,POWER ON,BACKUP OFFLINE,51.23516753999999,IDLING,100,15.541,0,0
653,1,10,53,POWER ON,BACKUP OFFLINE,51.23516753999999,IDLING,100,15.542,0,0
654,1,10,54,POWER ON,BACKUP OFFLINE,51.23516753999999,IDLING,100,15.421000000000003,0,0
655,1,10,55,POWER ON,BACKUP OFFLINE,51.23516753999999,IDLING,100,19.905,0,0
656,1,10,56,POWER ON,BACKUP OFFLINE,51.23516753999999,IDLING,100,19.968,0,0
657,1,10,57,POWER ON,BACKUP OFFLINE,51.23516753999999,IDLING,100,19.868000000000002,0,0
658,1,10,58,POWER ON,BACKUP OFFLINE,51.23516753999999,IDLING,100,15.747999999999998,0,0
659,1,10,59,POWER ON,BACKUP OFFLINE,51.23516753999999,IDLING,100,13.091999999999997,0,0
660,1,11,00,POWER ON,BACKUP OFFLINE,51.23516753999999,IDLING,100,12.916999999999998,0,0
661,1,11,01,POWER ON,BACKUP OFFLINE,51.23516753999999,IDLING,100,13.699999999999998,0,0
662,1,11,02,POWER ON,BACKUP OFFLINE,51.23516753999999,IDLING,100,14.095999999999997,0,0
663,1,11,03,POWER ON,BACKUP OFFLINE,51.23516753999999,IDLING,100,15.346999999999996,0,0
664,1,11,04,POWER ON,BACKUP OFFLINE,51.23516753999999,IDLING,100,15.343999999999994,0,0
665,1,11,05,POWER ON,BACKUP OFFLINE,51.23516753999999,IDLING,100,15.250999999999994,0,0
666,1,11,06,POWER ON,BACKUP OFFLINE,51.23516753999999,IDLING,100,12.289999999999997,0,0
667,1,11,07,POWER ON,BACKUP OFFLINE,51.23516753999999,IDLING,100,24.757999999999996,0,0
668,1,11,08,POWER ON,BACKUP OFFLINE,51.23516753999999,IDLING,100,24.483,0,0
669,1,11,09,POWER ON,BACKUP OFFLINE,51.23516753999999,IDLING,100,24.587000000000007,0,0
670,1,11,10,POWER ON,BACKUP OFFLINE,51.23516753999999,IDLING,100,12.439999999999998,0,0
671,1,11,11,POWER ON,BACKUP OFFLINE,51.23516753999999,IDLING,100,13.855999999999998,0,0
672,1,11,12,POWER ON,BACKUP OFFLINE,51.23516753999999,IDLING,100,13.689999999999998,0,0
673,1,11,13,POWER ON,BACKUP OFFLINE,51.23516753999999,IDLING,100,13.610000000000003,0,0
674,1,11,14,POWER ON,BACKUP OFFLINE,51.23516753999999,IDLING,100,13.031,0,0
675,1,11,15,POWER ON,BACKUP OFFLINE,51.23516753999999,IDLING,100,17.235999999999997,0,0
676,1,11,16,POWER ON,BACKUP OFFLINE,51.23516753999999,IDLING,100,16.740000000000006,0,0
677,1,11,17,POWER ON,BACKUP OFFLINE,51.23516753999999,IDLING,100,17.498,0,0
678,1,11,18,POWER ON,BACKUP OFFLINE,51.23516753999999,IDLING,100,17.255999999999997,0,0
679,1,11,19,POWER ON,BACKUP OFFLINE,51.23516753999999,IDLING,100,17.926,0,0
680,1,11,20,POWER ON,BACKUP OFFLINE,51.23516753999999,IDLING,100,19.967000000000002,0,0
681,1,11,21,POWER ON,BACKUP OFFLINE,51.23516753999999,IDLING,100,20.105,0,0
682,1,11,22,POWER ON,BACKUP OFFLINE,51.23516753999999,IDLING,100,19.467000000000002,0,0
683,1,11,23,POWER ON,BACKUP OFFLINE,51.23516753999999,IDLING,100,21.534000000000002,0,0
684,1,11,24,POWER ON,BACKUP OFFLINE,51.23516753999999,IDLING,100,20.855,0,0
685,1,11,25,POWER ON,BACKUP OFFLINE,51.23516753999999,IDLING,100,21.305000000000003,0,0
686,1,11,26,POWER ON,BACKUP OFFLINE,51.23516753999999,IDLING,100,26.74199999999999,0,0
687,1,11,27,POWER ON,BACKUP OFFLINE,51.23516753999999,IDLING,100,27.032999999999994,0,0
688,1,11,28,POWER ON,BACKUP OFFLINE,51.23516753999999,IDLING,100,27.121999999999993,0,0
689,1,11,29,POWER ON,BACKUP OFFLINE,51.23516753999999,IDLING,100,19.162000000000003,0,0
690,1,11,30,POWER ON,BACKUP OFFLINE,56.67860587500002,IDLING,100,19.363999999999997,0,0
691,1,11,31,POWER ON,BACKUP OFFLINE,56.67860587500002,IDLING,100,19.464,0,0
692,1,11,32,POWER ON,BACKUP OFFLINE,56.67860587500002,IDLING,100,19.299,0,0
693,1,11,33,POWER ON,BACKUP OFFLINE,56.67860587500002,IDLING,100,19.705999999999996,0,0
694,1,11,34,POWER ON,BACKUP OFFLINE,56.67860587500002,IDLING,100,23.762999999999995,0,0
695,1,11,35,POWER ON,BACKUP OFFLINE,56.67860587500002,IDLING,100,23.816999999999997,0,0
696,1,11,36,POWER ON,BACKUP OFFLINE,56.67860587500002,IDLING,100,21.574999999999992,0,0
697,1,11,37,POWER ON,BACKUP OFFLINE,56.67860587500002,IDLING,100,22.68099999999999,0,0
698,1,11,38,POWER ON,BACKUP OFFLINE,56.67860587500002,IDLING,100,22.625999999999994,0,0
699,1,11,39,POWER ON,BACKUP OFFLINE,56.67860587500002,IDLING,100,22.686999999999994,0,0
700,1,11,40,POWER ON,BACKUP OFFLINE,56.67860587500002,IDLING,100,20.478999999999996,0,0
701,1,11,41,POWER ON,BACKUP OFFLINE,56.67860587500002,IDLING,100,23.548999999999996,0,0
702,1,11,42,POWER ON,BACKUP OFFLINE,56.67860587500002,IDLING,100,26.28499999999999,0,0
703,1,11,43,POWER ON,BACKUP OFFLINE,56.67860587500002,IDLING,100,28.64699999999999,0,0
704,1,11,44,POWER ON,BACKUP OFFLINE,56.67860587500002,IDLING,100,28.635999999999992,0,0
705,1,11,45,POWER ON,BACKUP OFFLINE,56.67860587500002,IDLING,100,30.701999999999995,0,0
706,1,11,46,POWER ON,BACKUP OFFLINE,56.67860587500002,IDLING,100,30.485999999999994,0,0
707,1,11,47,POWER ON,BACKUP OFFLINE,56.67860587500002,IDLING,100,30.18599999999999,0,0
708,1,11,48,POWER ON,BACKUP OFFLINE,56.67860587500002,IDLING,100,28.089999999999986,0,0
709,1,11,49,POWER ON,BACKUP OFFLINE,56.67860587500002,IDLING,100,30.63899999999999,0,0
710,1,11,50,POWER ON,BACKUP OFFLINE,56.67860587500002,IDLING,100,28.458999999999996,0,0
711,1,11,51,POWER ON,BACKUP OFFLINE,56.67860587500002,IDLING,100,30.320999999999994,0,0
712,1,11,52,POWER ON,BACKUP OFFLINE,56.67860587500002,IDLING,100,30.192999999999994,0,0
713,1,11,53,POWER ON,BACKUP OFFLINE,56.67860587500002,IDLING,100,33.594,0,0
714,1,11,54,POWER ON,BACKUP OFFLINE,56.67860587500002,IDLING,100,33.64000000000001,0,0
715,1,11,55,POWER ON,BACKUP OFFLINE,56.67860587500002,IDLING,100,34.379000000000005,0,0
716,1,11,56,POWER ON,BACKUP OFFLINE,56.67860587500002,IDLING,100,33.961000000000006,0,0
717,1,11,57,POWER ON,BACKUP OFFLINE,56.67860587500002,IDLING,100,34.395,0,0
718,1,11,58,POWER ON,BACKUP OFFLINE,56.67860587500002,IDLING,100,36.178999999999995,0,0
719,1,11,59,POWER ON,BACKUP OFFLINE,56.67860587500002,IDLING,100,36.219,0,0
720,1,12,00,POWER ON,BACKUP OFFLINE,56.67860587500002,IDLING,100,29.745999999999995,0,0
721,1,12,01,POWER ON,BACKUP OFFLINE,56.67860587500002,IDLING,100,26.894,0,0
722,1,12,02,POWER ON,BACKUP OFFLINE,56.67860587500002,IDLING,100,24.324,0,0
723,1,12,03,POWER ON,BACKUP OFFLINE,56.67860587500002,IDLING,100,26.756000000000004,0,0
724,1,12,04,POWER ON,BACKUP OFFLINE,56.67860587500002,IDLING,100,26.697999999999997,0,0
725,1,12,05,POWER ON,BACKUP OFFLINE,56.67860587500002,IDLING,100,26.451999999999995,0,0
726,1,12,06,POWER ON,BACKUP OFFLINE,56.67860587500002,IDLING,100,26.932,0,0
727,1,12,07,POWER ON,BACKUP OFFLINE,56.67860587500002,IDLING,100,30.476999999999997,0,0
728,1,12,08,POWER ON,BACKUP OFFLINE,56.67860587500002,IDLING,100,32.693999999999996,0,0
729,1,12,09,POWER ON,BACKUP OFFLINE,56.67860587500002,IDLING,100,31.479,0,0
730,1,12,10,POWER ON,BACKUP OFFLINE,56.67860587500002,IDLING,100,28.130000000000003,0,0
731,1,12,11,POWER ON,BACKUP OFFLINE,56.67860587500002,IDLING,100,26.032,0,0
732,1,12,12,POWER ON,BACKUP OFFLINE,56.67860587500002,IDLING,100,25.904999999999998,0,0
733,1,12,13,POWER ON,BACKUP OFFLINE,56.67860587500002,IDLING,100,25.830000000000002,0,0
734,1,12,14,POWER ON,BACKUP OFFLINE,56.67860587500002,IDLING,100,25.566000000000003,0,0
735,1,12,15,POWER ON,BACKUP OFFLINE,56.67860587500002,IDLING,100,25.443,0,0
736,1,12,16,POWER ON,BACKUP OFFLINE,56.67860587500002,IDLING,100,34.015999999999984,0,0
737,1,12,17,POWER ON,BACKUP OFFLINE,56.67860587500002,IDLING,100,33.432999999999986,0,0
738,1,12,18,POWER ON,BACKUP OFFLINE,56.67860587500002,IDLING,100,33.71399999999999,0,0
739,1,12,19,POWER ON,BACKUP OFFLINE,56.67860587500002,IDLING,100,25.177999999999997,0,0
740,1,12,20,POWER ON,BACKUP OFFLINE,56.67860587500002,IDLING,100,25.138999999999996,0,0
741,1,12,21,POWER ON,BACKUP OFFLINE,56.67860587500002,IDLING,100,23.15,0,0
742,1,12,22,POWER ON,BACKUP OFFLINE,56.67860587500002,IDLING,100,20.24599999999999,0,0
743,1,12,23,POWER ON,BACKUP OFFLINE,56.67860587500002,IDLING,100,20.24299999999999,0,0
744,1,12,24,POWER ON,BACKUP OFFLINE,56.67860587500002,IDLING,100,20.273999999999994,0,0
745,1,12,25,POWER ON,BACKUP OFFLINE,56.67860587500002,IDLING,100,20.392999999999994,0,0
746,1,12,26,POWER ON,BACKUP OFFLINE,56.67860587500002,IDLING,100,20.033999999999992,0,0
747,1,12,27,POWER ON,BACKUP OFFLINE,56.67860587500002,IDLING,100,17.08,0,0
748,1,12,28,POWER ON,BACKUP OFFLINE,56.67860587500002,IDLING,100,14.515999999999998,0,0
749,1,12,29,POWER ON,BACKUP OFFLINE,56.67860587500002,IDLING,100,14.679,0,0
750,1,12,30,POWER ON,BACKUP OFFLINE,56.67860587500002,IDLING,100,14.831,0,0
751,1,12,31,POWER ON,BACKUP OFFLINE,60.38681618750001,IDLING,100,17.634,0,0
752,1,12,32,POWER ON,BACKUP OFFLINE,60.38681618750001,IDLING,100,17.237,0,0
753,1,12,33,POWER ON,BACKUP OFFLINE,60.38681618750001,IDLING,100,17.296,0,0
754,1,12,34,POWER ON,BACKUP OFFLINE,60.38681618750001,IDLING,100,10.392999999999999,0,0
755,1,12,35,POWER ON,BACKUP OFFLINE,60.38681618750001,IDLING,100,10.472,0,0
756,1,12,36,POWER ON,BACKUP OFFLINE,60.38681618750001,IDLING,100,10.921999999999999,0,0
757,1,12,37,POWER ON,BACKUP OFFLINE,60.38681618750001,IDLING,100,10.81,0,0
758,1,12,38,POWER ON,BACKUP OFFLINE,60.38681618750001,IDLING,100,10.958,0,0
759,1,12,39,POWER ON,BACKUP OFFLINE,60.38681618750001,IDLING,100,9.843,0,0
760,1,12,40,POWER ON,BACKUP OFFLINE,60.38681618750001,IDLING,100,9.455999999999996,0,0
761,1,12,41,POWER ON,BACKUP OFFLINE,60.38681618750001,IDLING,100,12.266999999999998,0,0
762,1,12,42,POWER ON,BACKUP OFFLINE,60.38681618750001,IDLING,100,12.187999999999997,0,0
763,1,12,43,POWER ON,BACKUP OFFLINE,60.38681618750001,IDLING,100,12.028999999999998,0,0
764,1,12,44,POWER ON,BACKUP OFFLINE,60.38681618750001,IDLING,100,12.571999999999996,0,0
765,1,12,45,POWER ON,BACKUP OFFLINE,60.38681618750001,IDLING,100,12.708999999999996,0,0
766,1,12,46,POWER ON,BACKUP OFFLINE,60.38681618750001,IDLING,100,13.283999999999999,0,0
767,1,12,47,POWER ON,BACKUP OFFLINE,60.38681618750001,IDLING,100,15.184000000000001,0,0
768,1,12,48,POWER ON,BACKUP OFFLINE,60.38681618750001,IDLING,100,15.212,0,0
769,1,12,49,POWER ON,BACKUP OFFLINE,60.38681618750001,IDLING,100,14.216999999999999,0,0
770,1,12,50,POWER ON,BACKUP OFFLINE,60.38681618750001,IDLING,100,12.264,0,0
771,1,12,51,POWER ON,BACKUP OFFLINE,60.38681618750001,IDLING,100,14.475,0,0
772,1,12,52,POWER ON,BACKUP OFFLINE,60.38681618750001,IDLING,100,14.382,0,0
773,1,12,53,POWER ON,BACKUP OFFLINE,60.38681618750001,IDLING,100,13.87,0,0
774,1,12,54,POWER ON,BACKUP OFFLINE,60.38681618750001,IDLING,100,11.729,0,0
775,1,12,55,POWER ON,BACKUP OFFLINE,60.38681618750001,IDLING,100,11.801,0,0
776,1,12,56,POWER ON,BACKUP OFFLINE,60.38681618750001,IDLING,100,11.816,0,0
777,1,12,57,POWER ON,BACKUP OFFLINE,60.38681618750001,IDLING,100,11.764000000000001,0,0
778,1,12,58,POWER ON,BACKUP OFFLINE,60.38681618750001,IDLING,100,11.300000000000002,0,0
779,1,12,59,POWER ON,BACKUP OFFLINE,60.38681618750001,IDLING,100,10.936000000000002,0,0
780,1,13,00,POWER ON,BACKUP OFFLINE,60.38681618750001,IDLING,100,9.998,0,0
781,1,13,01,POWER ON,BACKUP OFFLINE,60.38681618750001,IDLING,100,10.284999999999998,0,0
782,1,13,02,POWER ON,BACKUP OFFLINE,60.38681618750001,IDLING,100,10.039999999999997,0,0
783,1,13,03,POWER ON,BACKUP OFFLINE,60.38681618750001,IDLING,100,8.495999999999999,0,0
784,1,13,04,POWER ON,BACKUP OFFLINE,60.38681618750001,IDLING,100,8.341,0,0
785,1,13,05,POWER ON,BACKUP OFFLINE,60.38681618750001,IDLING,100,8.511000000000001,0,0
786,1,13,06,POWER ON,BACKUP OFFLINE,60.38681618750001,IDLING,100,8.922,0,0
787,1,13,07,POWER ON,BACKUP OFFLINE,60.38681618750001,IDLING,100,8.951,0,0
788,1,13,08,POWER ON,BACKUP OFFLINE,60.38681618750001,IDLING,100,12.239000000000003,0,0
789,1,13,09,POWER ON,BACKUP OFFLINE,60.38681618750001,IDLING,100,12.441000000000003,0,0
790,1,13,10,POWER ON,BACKUP OFFLINE,60.38681618750001,IDLING,100,13.595000000000002,0,0
791,1,13,11,POWER ON,BACKUP OFFLINE,60.38681618750001,IDLING,100,13.609000000000002,0,0
792,1,13,12,POWER ON,BACKUP OFFLINE,60.38681618750001,IDLING,100,13.758000000000003,0,0
793,1,13,13,POWER ON,BACKUP OFFLINE,60.38681618750001,IDLING,100,13.529,0,0
794,1,13,14,POWER ON,BACKUP OFFLINE,60.38681618750001,IDLING,100,13.465,0,0
795,1,13,15,POWER ON,BACKUP OFFLINE,60.38681618750001,IDLING,100,13.36,0,0
796,1,13,16,POWER ON,BACKUP OFFLINE,60.38681618750001,IDLING,100,13.448,0,0
797,1,13,17,POWER ON,BACKUP OFFLINE,60.38681618750001,IDLING,100,13.805,0,0
798,1,13,18,POWER ON,BACKUP OFFLINE,60.38681618750001,IDLING,100,13.733,0,0
799,1,13,19,POWER ON,BACKUP OFFLINE,60.38681618750001,IDLING,100,21.61199999999999,0,0
800,1,13,20,POWER ON,BACKUP OFFLINE,60.38681618750001,IDLING,100,22.15399999999999,0,0
801,1,13,21,POWER ON,BACKUP OFFLINE,60.38681618750001,IDLING,100,22.039999999999996,0,0
802,1,13,22,POWER ON,BACKUP OFFLINE,60.38681618750001,IDLING,100,14.248000000000001,0,0
803,1,13,23,POWER ON,BACKUP OFFLINE,60.38681618750001,IDLING,100,13.830999999999996,0,0
804,1,13,24,POWER ON,BACKUP OFFLINE,60.38681618750001,IDLING,100,13.699999999999996,0,0
805,1,13,25,POWER ON,BACKUP OFFLINE,60.38681618750001,IDLING,100,12.946999999999996,0,0
806,1,13,26,POWER ON,BACKUP OFFLINE,60.38681618750001,IDLING,100,12.756999999999996,0,0
807,1,13,27,POWER ON,BACKUP OFFLINE,60.38681618750001,IDLING,100,12.900999999999996,0,0
808,1,13,28,POWER ON,BACKUP OFFLINE,60.38681618750001,IDLING,100,9.612999999999998,0,0
809,1,13,29,POWER ON,BACKUP OFFLINE,60.38681618750001,IDLING,100,9.782999999999998,0,0
810,1,13,30,POWER ON,BACKUP OFFLINE,60.38681618750001,IDLING,100,10.903999999999996,0,0
811,1,13,31,POWER ON,BACKUP OFFLINE,60.38681618750001,IDLING,100,13.289999999999994,0,0
812,1,13,32,POWER ON,BACKUP OFFLINE,60.38681618750001,IDLING,100,16.577999999999996,0,0
813,1,13,33,POWER ON,BACKUP OFFLINE,60.38681618750001,IDLING,100,16.648999999999997,0,0
814,1,13,34,POWER ON,BACKUP OFFLINE,60.38681618750001,IDLING,100,18.710999999999995,0,0
815,1,13,35,POWER ON,BACKUP OFFLINE,60.38681618750001,IDLING,100,18.721999999999998,0,0
816,1,13,36,POWER ON,BACKUP OFFLINE,60.38681618750001,IDLING,100,18.567999999999994,0,0
817,1,13,37,POWER ON,BACKUP OFFLINE,60.38681618750001,IDLING,100,16.626999999999995,0,0
818,1,13,38,POWER ON,BACKUP OFFLINE,60.38681618750001,IDLING,100,16.660999999999994,0,0
819,1,13,39,POWER ON,BACKUP OFFLINE,60.38681618750001,IDLING,100,16.756999999999994,0,0
820,1,13,40,POWER ON,BACKUP OFFLINE,60.38681618750001,IDLING,100,16.886999999999993,0,0
821,1,13,41,POWER ON,BACKUP OFFLINE,60.38681618750001,IDLING,100,16.753999999999998,0,0
822,1,13,42,POWER ON,BACKUP OFFLINE,60.38681618750001,IDLING,100,16.753999999999998,0,0
823,1,13,43,POWER ON,BACKUP OFFLINE,60.38681618750001,IDLING,100,16.639,0,0
824,1,13,44,POWER ON,BACKUP OFFLINE,60.38681618750001,IDLING,100,13.741,0,0
825,1,13,45,POWER ON,BACKUP OFFLINE,60.38681618750001,IDLING,100,13.895999999999999,0,0
826,1,13,46,POWER ON,BACKUP OFFLINE,60.38681618750001,IDLING,100,14.134,0,0
827,1,13,47,POWER ON,BACKUP OFFLINE,60.38681618750001,IDLING,100,11.393999999999998,0,0
828,1,13,48,POWER ON,BACKUP OFFLINE,60.38681618750001,IDLING,100,11.585,0,0
829,1,13,49,POWER ON,BACKUP OFFLINE,60.38681618750001,IDLING,100,11.901,0,0
830,1,13,50,POWER ON,BACKUP OFFLINE,60.38681618750001,IDLING,100,11.671999999999997,0,0
831,1,13,51,POWER ON,BACKUP OFFLINE,60.38681618750001,IDLING,100,11.782,0,0
